Year,Month,Day,Day Name,Festival_Flag,Max_Price,Min_Price,Modal_Price,Season_Num,Rainfall_mm,Temp_C,Date,Rainfall_Lag7,Rainfall_Lag30,Temp_Lag7,Temp_Lag15,Christmas_Flag,NewYear_Flag,Valentine_Flag,Holi_Flag,Diwali_Flag,Navratri_Flag,Ganesh_Flag,Dussehra_Flag,Eid_Flag,Season_Christmas,Season_NewYear,Season_Valentine,Season_Holi,Season_Diwali,Season_Navratri,Season_Ganesh,Season_Dussehra,Season_Eid
2024,August,22,Thursday,0,3400,1600,2501,8,0.7561219797213337,30.16,2024-08-22,2.3085671646715933,0.7701082216960736,28.35,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,23,Friday,0,3400,1600,2453,8,0.4510756193602166,27.97,2024-08-23,1.8293763327993617,2.401525040848949,28.52,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,24,Saturday,0,3400,1600,2566,8,0.9516578757114464,29.1,2024-08-24,2.2332350148592526,0.13102826240640408,28.9,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,26,Monday,0,3400,1600,2566,8,2.150598735996164,28.3,2024-08-26,2.238579763018133,1.0508216248317612,29.15,28.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,27,Tuesday,0,3400,1600,2612,8,1.8578592709325787,27.98,2024-08-27,2.1186622548331173,1.8082887711792655,29.3,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,28,Wednesday,0,3200,1600,2442,8,3.2729851505152325,27.75,2024-08-28,2.134166441369082,2.8390784635086144,29.43,28.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,29,Thursday,0,3200,1600,2428,8,2.372111155642656,27.18,2024-08-29,0.7701082216960736,2.531313022602156,29.71,29.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,30,Friday,0,3200,1600,2457,8,1.6582280766035324,28.56,2024-08-30,0.7561219797213337,0.8109302162163288,30.16,28.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,August,31,Saturday,0,3200,1600,2457,8,0.11332868530700317,29.38,2024-08-31,0.4510756193602166,2.307572634505085,27.97,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,2,Monday,0,3200,1600,2504,9,1.7817091333745536,27.02,2024-09-02,0.9516578757114464,3.177637076851603,29.1,28.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,3,Tuesday,0,3200,1600,2570,9,1.8531680973566984,28.81,2024-09-03,2.150598735996164,0.0,28.3,28.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,4,Wednesday,0,3200,1600,2628,9,2.446685436967803,28.34,2024-09-04,1.8578592709325787,0.5306282510621704,27.98,29.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,5,Thursday,0,3400,1600,2682,9,1.8991179875485542,28.35,2024-09-05,3.2729851505152325,2.8587664184808337,27.75,29.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,6,Friday,0,3400,1600,2701,9,3.277899165317662,27.49,2024-09-06,2.372111155642656,3.3740693892736746,27.18,29.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,7,Saturday,1,3400,1600,2719,9,2.2617630984737906,27.3,2024-09-07,1.6582280766035324,1.308332819650179,28.56,29.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,9,Monday,0,3400,1600,2658,9,2.1826747963214883,28.63,2024-09-09,0.11332868530700317,0.08617769624105233,29.38,30.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,10,Tuesday,0,3400,1600,2605,9,2.343727036325221,29.49,2024-09-10,1.7817091333745536,0.712949807856125,27.02,27.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,11,Wednesday,0,3400,1600,2611,9,2.8707357833793057,28.93,2024-09-11,1.8531680973566984,0.7323678937132266,28.81,29.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,12,Thursday,0,3400,1600,2611,9,3.3842004148172085,27.03,2024-09-12,2.446685436967803,2.2975725511705014,28.34,28.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
2024,September,13,Friday,0,3400,1600,2611,9,3.3105430133940246,27.64,2024-09-13,1.8991179875485542,3.080532875246456,28.35,27.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,14,Saturday,0,3400,1600,2611,9,2.961140828784372,27.16,2024-09-14,3.277899165317662,2.6239436918052106,27.49,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,16,Monday,0,3400,1600,2611,9,0.0,26.81,2024-09-16,2.2617630984737906,1.4951487660319727,27.3,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,17,Tuesday,0,4400,1600,3048,9,0.5306282510621704,27.33,2024-09-17,2.1826747963214883,3.3740693892736746,28.63,28.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,18,Wednesday,0,4800,1600,3309,9,3.1642084235258925,26.7,2024-09-18,2.343727036325221,2.3085671646715933,29.49,29.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,19,Thursday,0,4800,1600,3545,9,0.883767540168595,26.85,2024-09-19,2.8707357833793057,1.8293763327993617,28.93,27.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,20,Friday,0,4800,1600,3571,9,0.16551443847757338,27.92,2024-09-20,3.375407667475852,2.2332350148592526,27.03,28.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,21,Saturday,0,4800,2000,3604,9,0.0,28.61,2024-09-21,3.3105430133940246,2.238579763018133,27.64,28.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,23,Monday,0,4800,2400,3903,9,0.0,29.87,2024-09-23,2.961140828784372,2.1186622548331173,27.16,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,24,Tuesday,0,5600,2400,4043,9,0.11332868530700317,30.67,2024-09-24,0.0,2.134166441369082,26.81,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,25,Wednesday,0,5600,2400,4043,9,0.20701416938432615,28.85,2024-09-25,0.5306282510621704,0.7701082216960736,27.33,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,26,Thursday,0,5714,2400,4286,9,0.5247285289349821,27.7,2024-09-26,3.1642084235258925,0.7561219797213337,26.7,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,September,27,Friday,0,5714,2400,4286,9,0.22314355131420976,27.09,2024-09-27,0.883767540168595,0.4510756193602166,26.85,29.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
2024,September,28,Saturday,0,5714,2400,4197,9,0.1988508587451652,26.55,2024-09-28,0.16551443847757338,0.9516578757114464,27.92,28.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
2024,September,30,Monday,0,5714,2400,4165,9,0.0,27.7,2024-09-30,0.0,2.150598735996164,28.61,27.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
2024,October,1,Tuesday,0,6000,2400,4365,10,0.0,28.21,2024-10-01,0.0,1.8578592709325787,29.87,27.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
2024,October,3,Thursday,0,6000,2400,4423,10,0.0,27.95,2024-10-03,0.11332868530700317,3.2729851505152325,30.67,27.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
2024,October,4,Friday,0,7200,3200,5194,10,0.2776317365982795,27.85,2024-10-04,0.20701416938432615,2.372111155642656,28.85,26.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
2024,October,5,Saturday,0,7600,3571,5518,10,0.19062035960864973,28.38,2024-10-05,0.5247285289349821,1.6582280766035324,27.7,27.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0
2024,October,7,Monday,0,8000,3600,6083,10,0.0,26.78,2024-10-07,0.22314355131420976,0.11332868530700317,27.09,26.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,10,0
2024,October,8,Tuesday,0,8000,2800,5919,10,0.0,26.58,2024-10-08,0.1988508587451652,1.7817091333745536,26.55,26.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,9,Wednesday,0,8000,2800,5774,10,0.0,27.26,2024-10-09,0.0,1.8531680973566984,27.7,27.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,10,Thursday,0,8000,2800,5774,10,0.0,26.53,2024-10-10,0.0,2.446685436967803,28.21,28.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,11,Friday,0,8000,2800,5792,10,0.0,25.49,2024-10-11,0.0,1.8991179875485542,27.95,29.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,12,Saturday,1,8000,2800,5883,10,0.0,25.35,2024-10-12,0.2776317365982795,3.277899165317662,27.85,30.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,14,Monday,0,8000,2800,5883,10,0.0,26.07,2024-10-14,0.19062035960864973,2.2617630984737906,28.38,28.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,15,Tuesday,0,8000,2800,5883,10,0.0,26.2,2024-10-15,0.0,2.1826747963214883,26.78,27.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,16,Wednesday,0,7200,2800,5556,10,0.0,26.2,2024-10-16,0.0,2.343727036325221,26.58,27.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,17,Thursday,0,6800,2800,5177,10,0.0,26.4,2024-10-17,0.0,2.8707357833793057,27.26,26.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
2024,October,18,Friday,0,6800,2800,5224,10,0.0,26.25,2024-10-18,0.0,3.3740693892736746,26.53,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,19,Saturday,0,6800,2800,5224,10,0.0,26.24,2024-10-19,0.0,3.3105430133940246,25.49,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,21,Monday,0,6800,2800,5224,10,0.23111172096338664,25.43,2024-10-21,0.0,2.961140828784372,25.35,27.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,22,Tuesday,0,6400,2800,4958,10,0.019802627296179712,25.51,2024-10-22,0.0,0.0,26.07,27.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,23,Wednesday,0,6429,2800,4958,10,0.0,25.56,2024-10-23,0.0,0.5306282510621704,26.2,28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,24,Thursday,0,6429,2800,4904,10,0.0,24.91,2024-10-24,0.0,3.1642084235258925,26.2,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,25,Friday,0,6000,2400,4564,10,0.0,25.85,2024-10-25,0.0,0.883767540168595,26.4,26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,26,Saturday,0,5714,2200,4436,10,0.0,25.3,2024-10-26,0.0,0.16551443847757338,26.25,27.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,October,28,Monday,0,5714,2000,4273,10,0.0,24.99,2024-10-28,0.0,0.0,26.24,26.53,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
2024,October,29,Tuesday,0,5714,2000,4157,10,0.0,26.42,2024-10-29,0.23111172096338664,0.0,25.43,25.49,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
2024,October,30,Wednesday,0,5714,2000,4157,10,0.0,28.0,2024-10-30,0.019802627296179712,0.11332868530700317,25.51,25.35,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
2024,November,1,Friday,1,5714,1200,3539,11,0.0,24.59,2024-11-01,0.0,0.20701416938432615,25.56,26.07,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
2024,November,2,Saturday,0,5714,1200,3503,11,0.0,24.81,2024-11-02,0.0,0.5247285289349821,24.91,26.2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
2024,November,4,Monday,0,5714,1200,3575,11,0.0,23.37,2024-11-04,0.0,0.22314355131420976,25.85,26.2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
2024,November,5,Tuesday,0,4800,1200,3422,11,0.0,22.84,2024-11-05,0.0,0.1988508587451652,25.3,26.4,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
2024,November,6,Wednesday,0,4800,1200,3411,11,0.0,23.35,2024-11-06,0.0,0.0,24.99,26.25,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
2024,November,7,Thursday,0,4800,1200,3411,11,0.0,23.43,2024-11-07,0.0,0.0,26.42,26.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,8,Friday,0,4800,1200,3244,11,0.0,23.65,2024-11-08,0.0,0.0,28.0,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,9,Saturday,0,4800,1200,3244,11,0.0,23.89,2024-11-09,0.0,0.2776317365982795,24.59,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,11,Monday,0,4000,1200,2933,11,0.0,24.62,2024-11-11,0.0,0.19062035960864973,24.81,25.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,13,Wednesday,0,4000,1200,2969,11,0.0,22.15,2024-11-13,0.0,0.0,23.37,24.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,18,Monday,1,4000,1200,2978,11,0.0,19.34,2024-11-18,0.0,0.0,22.84,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,19,Tuesday,1,4000,1200,3044,11,0.0,18.77,2024-11-19,0.0,0.0,23.35,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,20,Wednesday,0,4000,1200,3089,11,0.0,19.11,2024-11-20,0.0,0.0,23.43,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,21,Thursday,0,4000,1200,3022,11,0.0,19.57,2024-11-21,0.0,0.0,23.65,26.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,22,Friday,0,4000,1200,3080,11,0.0,18.96,2024-11-22,0.0,0.0,23.89,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,23,Saturday,0,4000,1200,3080,11,0.0,19.01,2024-11-23,0.0,0.0,24.62,24.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,25,Monday,0,4000,1200,3058,11,0.0,18.25,2024-11-25,0.0,0.0,22.15,24.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,26,Tuesday,0,4000,1200,3124,11,0.0,18.15,2024-11-26,0.0,0.0,19.34,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,27,Wednesday,0,4000,1200,3124,11,0.0,18.93,2024-11-27,0.0,0.0,18.77,22.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,28,Thursday,0,4400,1800,3276,11,0.0,19.28,2024-11-28,0.0,0.0,19.11,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,29,Friday,0,4400,1600,3305,11,0.0,18.67,2024-11-29,0.0,0.0,19.57,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,November,30,Saturday,0,4400,1600,3295,11,0.0,17.94,2024-11-30,0.0,0.23111172096338664,18.96,23.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,2,Monday,0,4400,1600,3302,12,0.0,19.54,2024-12-02,0.0,0.019802627296179712,19.01,23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,3,Tuesday,0,4000,1600,3178,12,0.0,19.73,2024-12-03,0.0,0.0,18.25,24.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,4,Wednesday,0,4400,1600,3196,12,0.0,18.39,2024-12-04,0.0,0.0,18.15,22.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,5,Thursday,0,4400,1600,3196,12,0.0,16.55,2024-12-05,0.0,0.0,18.93,19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,6,Friday,0,4000,1600,3196,12,0.0,16.78,2024-12-06,0.0,0.0,19.28,18.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,7,Saturday,0,4000,1600,3138,12,0.0,15.74,2024-12-07,0.0,0.0,18.67,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,9,Monday,0,3800,1600,3084,12,0.048790164169432,12.76,2024-12-09,0.0,0.0,17.94,19.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,10,Tuesday,0,3800,1600,3084,12,0.0,12.52,2024-12-10,0.0,0.0,19.54,18.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,11,Wednesday,0,3200,1200,2460,12,0.0,12.71,2024-12-11,0.0,0.0,19.73,19.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,12,Thursday,0,3200,1200,2460,12,0.0,12.09,2024-12-12,0.0,0.0,18.39,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,13,Friday,0,3200,1200,2438,12,0.0,12.0,2024-12-13,0.0,0.0,16.55,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,14,Saturday,0,3200,1200,2438,12,0.0,12.22,2024-12-14,0.0,0.0,16.78,18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,16,Monday,0,3200,1200,2422,12,0.0,14.59,2024-12-16,0.0,0.0,15.74,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,17,Tuesday,0,3200,1200,2422,12,0.0,14.91,2024-12-17,0.048790164169432,0.0,12.76,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,18,Wednesday,0,3200,1200,2422,12,0.0,13.93,2024-12-18,0.0,0.0,12.52,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,19,Thursday,0,3200,1200,2467,12,0.0,13.09,2024-12-19,0.0,0.0,12.71,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,December,20,Friday,0,3200,1200,2460,12,0.0,13.71,2024-12-20,0.0,0.0,12.09,19.73,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,21,Saturday,0,3200,1200,2460,12,0.0,13.57,2024-12-21,0.0,0.0,12.0,18.39,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,23,Monday,0,3200,1200,2458,12,0.4252677354043441,12.52,2024-12-23,0.0,0.0,12.22,16.55,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,24,Tuesday,0,3400,1200,2480,12,0.6259384308664953,15.52,2024-12-24,0.0,0.0,14.59,16.78,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,25,Wednesday,0,3200,1200,2391,12,0.009950330853168083,14.73,2024-12-25,0.0,0.0,14.91,15.74,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,26,Thursday,0,3000,1200,2009,12,0.3001045924503381,15.55,2024-12-26,0.0,0.0,13.93,12.76,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,27,Friday,0,3000,1200,2289,12,3.367985247456042,16.37,2024-12-27,0.0,0.0,13.09,12.52,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,28,Saturday,0,2600,800,1800,12,0.8544153281560676,15.5,2024-12-28,0.0,0.0,13.71,12.71,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,30,Monday,0,2600,800,1733,12,0.0,11.84,2024-12-30,0.0,0.0,13.57,12.09,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2024,December,31,Tuesday,0,2400,800,1667,12,0.0,11.92,2024-12-31,0.4252677354043441,0.0,12.52,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,3,Friday,0,1600,400,956,1,0.0,15.11,2025-01-03,0.6259384308664953,0.0,15.52,12.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,January,4,Saturday,0,1400,400,956,1,0.0,15.8,2025-01-04,0.009950330853168083,0.0,14.73,14.59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,January,6,Monday,0,1600,400,956,1,0.18232155679395465,14.08,2025-01-06,0.3001045924503381,0.0,15.55,14.91,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,January,7,Tuesday,0,1400,400,938,1,0.07696104113612832,11.94,2025-01-07,3.367985247456042,0.0,16.37,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,8,Wednesday,0,1400,400,933,1,0.0,11.89,2025-01-08,0.8544153281560676,0.0,15.5,13.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,9,Thursday,0,1400,400,933,1,0.0,14.16,2025-01-09,0.0,0.0,11.84,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,10,Friday,0,1400,400,933,1,0.0,12.7,2025-01-10,0.0,0.0,11.92,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,11,Saturday,0,1400,400,933,1,1.4655675420143985,11.41,2025-01-11,0.0,0.0,15.11,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,13,Monday,0,1400,400,933,1,0.0,12.57,2025-01-13,0.0,0.0,15.8,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,14,Tuesday,0,1400,400,978,1,0.0,12.99,2025-01-14,0.18232155679395465,0.0,14.08,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,15,Wednesday,0,1400,400,978,1,0.1397619423751587,13.63,2025-01-15,0.07696104113612832,0.048790164169432,11.94,15.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,16,Thursday,0,1400,400,996,1,1.3812818192963463,13.02,2025-01-16,0.0,0.0,11.89,16.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,17,Friday,0,1400,400,973,1,0.009950330853168083,11.86,2025-01-17,0.0,0.0,14.16,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,18,Saturday,0,1400,400,960,1,0.0,12.87,2025-01-18,0.0,0.0,12.7,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,20,Monday,0,1280,400,960,1,0.0,15.03,2025-01-20,1.4655675420143985,0.0,11.41,11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,21,Tuesday,0,1280,400,907,1,0.0,14.99,2025-01-21,0.0,0.0,12.57,15.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,22,Wednesday,0,1280,400,902,1,0.07696104113612832,16.08,2025-01-22,0.0,0.0,12.99,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,23,Thursday,0,1280,400,902,1,0.07696104113612832,16.34,2025-01-23,0.1397619423751587,0.0,13.63,14.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,24,Friday,0,1280,400,893,1,0.0,13.85,2025-01-24,1.3812818192963463,0.0,13.02,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,25,Saturday,0,1200,400,862,1,0.0,13.33,2025-01-25,0.009950330853168083,0.0,11.86,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,27,Monday,0,1200,400,862,1,0.0,13.17,2025-01-27,0.0,0.0,12.87,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,28,Tuesday,0,1200,400,862,1,0.0,14.66,2025-01-28,0.0,0.0,15.03,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,29,Wednesday,0,1200,400,853,1,0.0,14.83,2025-01-29,0.0,0.4252677354043441,14.99,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,30,Thursday,0,1200,400,862,1,0.0,15.4,2025-01-30,0.07696104113612832,0.6259384308664953,16.08,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,January,31,Friday,0,1200,400,836,1,0.0,17.02,2025-01-31,0.07696104113612832,0.009950330853168083,16.34,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,1,Saturday,0,1200,400,836,2,0.0,16.72,2025-02-01,0.0,0.3001045924503381,13.85,13.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,3,Monday,0,1400,400,911,2,0.0,16.55,2025-02-03,0.0,3.367985247456042,13.33,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,4,Tuesday,0,1400,400,911,2,0.12221763272424921,17.35,2025-02-04,0.0,0.8544153281560676,13.17,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,6,Thursday,0,1400,400,911,2,0.0,13.67,2025-02-06,0.0,0.0,14.66,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,7,Friday,0,1400,400,893,2,0.0,13.92,2025-02-07,0.0,0.0,14.83,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,8,Saturday,0,1400,400,893,2,0.0,15.82,2025-02-08,0.0,0.0,15.4,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,February,10,Monday,0,1400,400,893,2,0.0,19.23,2025-02-10,0.0,0.0,17.02,16.08,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2025,February,11,Tuesday,0,1400,400,887,2,0.0,19.03,2025-02-11,0.0,0.18232155679395465,16.72,16.34,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
